#Object 1 Info:
#Object: Sun
#   Mass: 1.000000 Solar masses
#   Position: (2.539586, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 1.345403, 0.000000) AU/year

#Object 2 Info:
#Object: Earth
#   Mass: 0.000003 Solar masses
#   Position: (3.539586, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 7.628588, 0.000000) AU/year

#Object 3 Info:
#Object: Jupiter
#   Mass: 0.954588 Solar masses
#   Position: (-2.660411, 0.000000, 0.000000) AU
#   Velocity: (0.000000, -1.409431, 0.000000) AU/year

# Integration Parameters: 
#    Time Step: 0.010000 years
#    Total Time: 15.200000 years
#    Integrator: Verlet

Time,Sun_x,Sun_y,Sun_z,Earth_x,Earth_y,Earth_z,Jupiter_x,Jupiter_y,Jupiter_z
3.09,0.717519,-1.4857,0,1.28819,-2.2395,0,-0.751657,1.55639,0
3.1,0.741127,-1.48697,0,1.32284,-2.19994,0,-0.776389,1.55771,0
3.11,0.76459,-1.48794,0,1.35445,-2.1566,0,-0.800968,1.55873,0
3.12,0.787906,-1.48863,0,1.38267,-2.10935,0,-0.825393,1.55945,0
3.13,0.811074,-1.48903,0,1.40709,-2.05807,0,-0.849664,1.55988,0
3.14,0.834093,-1.48917,0,1.42719,-2.0026,0,-0.873777,1.56002,0
3.15,0.856961,-1.48903,0,1.44233,-1.94276,0,-0.897733,1.55987,0
3.16,0.879676,-1.48863,0,1.45166,-1.87833,0,-0.921529,1.55945,0
3.17,0.902239,-1.48797,0,1.45406,-1.80908,0,-0.945165,1.55876,0
3.18,0.924648,-1.48706,0,1.44796,-1.73478,0,-0.96864,1.5578,0
3.19,0.946902,-1.48589,0,1.43109,-1.65526,0,-0.991953,1.55659,0
3.2,0.969001,-1.48449,0,1.39991,-1.5706,0,-1.0151,1.55511,0
3.21,0.990943,-1.48284,0,1.34853,-1.48175,0,-1.03809,1.55339,0
3.22,1.01273,-1.48096,0,1.26613,-1.39279,0,-1.06091,1.55142,0
3.23,1.03436,-1.47885,0,1.13176,-1.32164,0,-1.08357,1.54921,0
3.24,1.05583,-1.47651,0,0.936423,-1.34839,0,-1.10606,1.54676,0
3.25,1.07714,-1.47395,0,0.828662,-1.46904,0,-1.12838,1.54408,0
3.26,1.09829,-1.47117,0,0.784647,-1.59072,0,-1.15054,1.54117,0
3.27,1.11928,-1.46818,0,0.773229,-1.69968,0,-1.17253,1.53803,0
3.28,1.14011,-1.46498,0,0.780606,-1.79575,0,-1.19435,1.53468,0
3.29,1.16079,-1.46157,0,0.800027,-1.8804,0,-1.21601,1.53111,0
3.3,1.1813,-1.45797,0,0.827759,-1.95506,0,-1.2375,1.52733,0
3.31,1.20165,-1.45416,0,0.861523,-2.02087,0,-1.25882,1.52334,0
3.32,1.22184,-1.45016,0,0.899824,-2.07874,0,-1.27997,1.51915,0
3.33,1.24187,-1.44596,0,0.941623,-2.12939,0,-1.30095,1.51476,0
3.34,1.26173,-1.44158,0,0.986163,-2.17338,0,-1.32176,1.51017,0
3.35,1.28144,-1.43702,0,1.03287,-2.21115,0,-1.3424,1.50539,0
3.36,1.30098,-1.43227,0,1.08131,-2.24308,0,-1.36288,1.50042,0
3.37,1.32037,-1.42735,0,1.1311,-2.26945,0,-1.38318,1.49526,0
3.38,1.33959,-1.42225,0,1.18195,-2.29049,0,-1.40332,1.48992,0
3.39,1.35865,-1.41698,0,1.2336,-2.3064,0,-1.42329,1.4844,0
3.4,1.37755,-1.41154,0,1.28584,-2.31732,0,-1.44309,1.4787,0
3.41,1.39629,-1.40594,0,1.33846,-2.32336,0,-1.46272,1.47283,0
3.42,1.41486,-1.40017,0,1.39126,-2.3246,0,-1.48218,1.46679,0
3.43,1.43328,-1.39425,0,1.44409,-2.32109,0,-1.50147,1.46058,0
3.44,1.45153,-1.38817,0,1.49676,-2.31286,0,-1.52059,1.45421,0
3.45,1.46962,-1.38193,0,1.54911,-2.2999,0,-1.53954,1.44768,0
3.46,1.48756,-1.37554,0,1.60095,-2.28219,0,-1.55833,1.44099,0
3.47,1.50533,-1.36901,0,1.6521,-2.25966,0,-1.57694,1.43414,0
3.48,1.52294,-1.36232,0,1.70237,-2.23224,0,-1.59539,1.42714,0
3.49,1.54039,-1.3555,0,1.75151,-2.1998,0,-1.61367,1.41999,0
3.5,1.55768,-1.34853,0,1.79929,-2.16219,0,-1.63179,1.41269,0
3.51,1.57481,-1.34143,0,1.8454,-2.11921,0,-1.64973,1.40525,0
3.52,1.59178,-1.33419,0,1.8895,-2.07063,0,-1.66751,1.39766,0
3.53,1.60859,-1.32681,0,1.93113,-2.01614,0,-1.68512,1.38994,0
3.54,1.62524,-1.3193,0,1.96977,-1.95537,0,-1.70256,1.38207,0
3.55,1.64173,-1.31167,0,2.0047,-1.88787,0,-1.71984,1.37407,0
3.56,1.65806,-1.3039,0,2.03498,-1.81306,0,-1.73695,1.36594,0
3.57,1.67424,-1.29602,0,2.05929,-1.73025,0,-1.75389,1.35768,0
3.58,1.69025,-1.28801,0,2.0757,-1.63857,0,-1.77067,1.34928,0
3.59,1.70611,-1.27988,0,2.08122,-1.537,0,-1.78728,1.34077,0
3.6,1.72181,-1.27163,0,2.07087,-1.42455,0,-1.80372,1.33212,0
3.61,1.73735,-1.26326,0,2.03549,-1.30109,0,-1.82,1.32336,0
3.62,1.75273,-1.25478,0,1.9566,-1.17203,0,-1.83612,1.31447,0
3.63,1.76796,-1.24618,0,1.80198,-1.07355,0,-1.85207,1.30547,0
3.64,1.78303,-1.23748,0,1.62255,-1.10005,0,-1.86786,1.29635,0
3.65,1.79794,-1.22867,0,1.51012,-1.18396,0,-1.88348,1.28712,0
3.66,1.8127,-1.21975,0,1.44349,-1.27489,0,-1.89894,1.27778,0
3.67,1.8273,-1.21072,0,1.40471,-1.3615,0,-1.91423,1.26832,0
3.68,1.84174,-1.20159,0,1.38424,-1.44139,0,-1.92936,1.25876,0
3.69,1.85603,-1.19236,0,1.37671,-1.51428,0,-1.94433,1.24909,0
3.7,1.87016,-1.18303,0,1.37886,-1.58044,0,-1.95913,1.23932,0
3.71,1.88414,-1.1736,0,1.38854,-1.64026,0,-1.97378,1.22944,0
3.72,1.89796,-1.16408,0,1.40428,-1.69411,0,-1.98826,1.21946,0
3.73,1.91163,-1.15446,0,1.42501,-1.74233,0,-2.00257,1.20938,0
3.74,1.92514,-1.14475,0,1.44992,-1.78521,0,-2.01673,1.19921,0
3.75,1.9385,-1.13494,0,1.47839,-1.82299,0,-2.03073,1.18894,0
3.76,1.95171,-1.12505,0,1.50993,-1.85586,0,-2.04456,1.17857,0
3.77,1.96476,-1.11506,0,1.54414,-1.88399,0,-2.05823,1.16812,0
3.78,1.97766,-1.10499,0,1.58068,-1.9075,0,-2.07175,1.15757,0
3.79,1.99041,-1.09484,0,1.61928,-1.92649,0,-2.0851,1.14693,0
3.8,2.003,-1.0846,0,1.6597,-1.94102,0,-2.09829,1.1362,0
3.81,2.01544,-1.07428,0,1.70172,-1.95116,0,-2.11133,1.12539,0
3.82,2.02773,-1.06388,0,1.74515,-1.9569,0,-2.1242,1.11449,0
3.83,2.03987,-1.05339,0,1.78982,-1.95827,0,-2.13691,1.10351,0
3.84,2.05185,-1.04283,0,1.83556,-1.95522,0,-2.14947,1.09245,0
3.85,2.06369,-1.0322,0,1.88222,-1.94771,0,-2.16187,1.08131,0
3.86,2.07537,-1.02148,0,1.92964,-1.93566,0,-2.17411,1.07008,0
3.87,2.08691,-1.0107,0,1.97767,-1.91898,0,-2.18619,1.05878,0
3.88,2.09829,-0.999836,0,2.02614,-1.89754,0,-2.19811,1.04741,0
3.89,2.10952,-0.988905,0,2.07489,-1.87116,0,-2.20988,1.03596,0
3.9,2.1206,-0.977903,0,2.12372,-1.83964,0,-2.22149,1.02443,0
3.91,2.13154,-0.966833,0,2.17241,-1.80273,0,-2.23294,1.01283,0
3.92,2.14232,-0.955694,0,2.22072,-1.76012,0,-2.24424,1.00116,0
3.93,2.15295,-0.944489,0,2.26832,-1.71141,0,-2.25538,0.989426,0
3.94,2.16344,-0.933219,0,2.31483,-1.65615,0,-2.26636,0.97762,0
3.95,2.17377,-0.921885,0,2.35973,-1.59374,0,-2.27719,0.965746,0
3.96,2.18396,-0.910487,0,2.40236,-1.52343,0,-2.28787,0.953806,0
3.97,2.194,-0.899028,0,2.44173,-1.44428,0,-2.29838,0.941802,0
3.98,2.20389,-0.887509,0,2.47643,-1.35505,0,-2.30875,0.929734,0
3.99,2.21364,-0.87593,0,2.50423,-1.25411,0,-2.31895,0.917603,0
4,2.22324,-0.864292,0,2.52132,-1.13936,0,-2.32901,0.905412,0
4.01,2.23268,-0.852597,0,2.52066,-1.00828,0,-2.33891,0.893161,0
4.02,2.24199,-0.840847,0,2.48746,-0.859629,0,-2.34865,0.880851,0
4.03,2.25114,-0.829041,0,2.38918,-0.705961,0,-2.35824,0.868483,0
4.04,2.26015,-0.817181,0,2.2046,-0.629067,0,-2.36768,0.856058,0
4.05,2.26902,-0.805268,0,2.04893,-0.650533,0,-2.37697,0.843578,0
4.06,2.27773,-0.793303,0,1.93771,-0.703313,0,-2.3861,0.831044,0
4.07,2.28631,-0.781287,0,1.85718,-0.764197,0,-2.39508,0.818457,0
4.08,2.29473,-0.769221,0,1.79786,-0.825869,0,-2.4039,0.805817,0
4.09,2.30301,-0.757107,0,1.75405,-0.885686,0,-2.41258,0.793127,0
4.1,2.31114,-0.744944,0,1.72216,-0.942601,0,-2.4211,0.780386,0
4.11,2.31913,-0.732735,0,1.6998,-0.996189,0,-2.42947,0.767596,0
4.12,2.32698,-0.720481,0,1.68528,-1.04629,0,-2.43768,0.754759,0
4.13,2.33468,-0.708181,0,1.67739,-1.09287,0,-2.44575,0.741874,0
4.14,2.34223,-0.695838,0,1.6752,-1.13594,0,-2.45366,0.728944,0
4.15,2.34964,-0.683451,0,1.67801,-1.17552,0,-2.46143,0.715968,0
4.16,2.35691,-0.671023,0,1.68524,-1.21167,0,-2.46904,0.702949,0
4.17,2.36403,-0.658554,0,1.69645,-1.24441,0,-2.4765,0.689887,0
4.18,2.37101,-0.646045,0,1.71126,-1.27377,0,-2.48381,0.676782,0
4.19,2.37785,-0.633496,0,1.72935,-1.29978,0,-2.49097,0.663637,0
4.2,2.38454,-0.62091,0,1.75048,-1.32244,0,-2.49798,0.650452,0
4.21,2.39109,-0.608286,0,1.77441,-1.34175,0,-2.50484,0.637228,0
4.22,2.39749,-0.595626,0,1.80095,-1.3577,0,-2.51155,0.623965,0
4.23,2.40376,-0.58293,0,1.82994,-1.37027,0,-2.51811,0.610666,0
4.24,2.40988,-0.5702,0,1.86122,-1.3794,0,-2.52453,0.59733,0
4.25,2.41585,-0.557435,0,1.89468,-1.38505,0,-2.53079,0.583958,0
4.26,2.42169,-0.544639,0,1.93019,-1.38714,0,-2.5369,0.570553,0
4.27,2.42738,-0.53181,0,1.96764,-1.38558,0,-2.54286,0.557113,0
4.28,2.43293,-0.518949,0,2.00694,-1.38027,0,-2.54868,0.543641,0
4.29,2.43834,-0.506059,0,2.048,-1.37106,0,-2.55434,0.530138,0
4.3,2.4436,-0.493139,0,2.09072,-1.3578,0,-2.55986,0.516603,0
4.31,2.44873,-0.480191,0,2.13501,-1.34029,0,-2.56523,0.503039,0
4.32,2.45371,-0.467215,0,2.18077,-1.3183,0,-2.57045,0.489445,0
4.33,2.45855,-0.454211,0,2.22791,-1.29155,0,-2.57552,0.475823,0
4.34,2.46325,-0.441182,0,2.27631,-1.25971,0,-2.58044,0.462174,0
4.35,2.46781,-0.428128,0,2.32581,-1.22237,0,-2.58522,0.448499,0
4.36,2.47223,-0.415049,0,2.37625,-1.179,0,-2.58984,0.434797,0
4.37,2.4765,-0.401946,0,2.42739,-1.12899,0,-2.59432,0.421071,0
4.38,2.48064,-0.388821,0,2.4789,-1.07152,0,-2.59866,0.407321,0
4.39,2.48463,-0.375673,0,2.53031,-1.00554,0,-2.60284,0.393548,0
4.4,2.48849,-0.362504,0,2.58086,-0.929654,0,-2.60688,0.379752,0
4.41,2.4922,-0.349315,0,2.62937,-0.841934,0,-2.61077,0.365935,0
4.42,2.49577,-0.336106,0,2.6737,-0.739641,0,-2.61451,0.352098,0
4.43,2.4992,-0.322878,0,2.70972,-0.61875,0,-2.61811,0.33824,0
4.44,2.5025,-0.309632,0,2.72825,-0.473441,0,-2.62155,0.324364,0
4.45,2.50565,-0.296369,0,2.70559,-0.298312,0,-2.62486,0.310469,0
4.46,2.50866,-0.283089,0,2.58405,-0.122209,0,-2.62801,0.296557,0
4.47,2.51153,-0.269794,0,2.4093,-0.059342,0,-2.63102,0.282628,0
4.48,2.51426,-0.256482,0,2.26592,-0.0613369,0,-2.63388,0.268684,0
4.49,2.51685,-0.243157,0,2.1535,-0.0877739,0,-2.63659,0.254725,0
4.5,2.5193,-0.229818,0,2.06417,-0.124139,0,-2.63916,0.240751,0
4.51,2.52162,-0.216466,0,1.99228,-0.164581,0,-2.64158,0.226764,0
4.52,2.52379,-0.203102,0,1.9341,-0.20637,0,-2.64386,0.212765,0
4.53,2.52582,-0.189727,0,1.8871,-0.24808,0,-2.64598,0.198754,0
4.54,2.52771,-0.176342,0,1.84947,-0.288899,0,-2.64797,0.184732,0
4.55,2.52946,-0.162947,0,1.8199,-0.328331,0,-2.6498,0.170699,0
4.56,2.53108,-0.149542,0,1.79739,-0.366054,0,-2.65149,0.156657,0
4.57,2.53255,-0.13613,0,1.78116,-0.401846,0,-2.65303,0.142607,0
4.58,2.53388,-0.12271,0,1.7706,-0.435542,0,-2.65443,0.128549,0
4.59,2.53508,-0.109283,0,1.76523,-0.467015,0,-2.65568,0.114483,0
4.6,2.53613,-0.0958503,0,1.76463,-0.496154,0,-2.65679,0.100412,0
4.61,2.53705,-0.0824123,0,1.76849,-0.522861,0,-2.65774,0.0863345,0
4.62,2.53782,-0.0689697,0,1.77652,-0.547041,0,-2.65856,0.0722525,0
4.63,2.53846,-0.0555234,0,1.78851,-0.568597,0,-2.65922,0.0581666,0
4.64,2.53895,-0.0420741,0,1.80425,-0.587427,0,-2.65974,0.0440775,0
4.65,2.53931,-0.0286224,0,1.8236,-0.60342,0,-2.66012,0.0299859,0
4.66,2.53953,-0.0151692,0,1.84642,-0.616454,0,-2.66035,0.0158928,0
4.67,2.53961,-0.00171514,0,1.87261,-0.62639,0,-2.66043,0.00179871,0
4.68,2.53955,0.011739,0,1.90206,-0.633069,0,-2.66037,-0.0122954,0
4.69,2.53935,0.0251925,0,1.93471,-0.636311,0,-2.66016,-0.0263889,0
4.7,2.53901,0.0386445,0,1.97051,-0.6359,0,-2.6598,-0.0404809,0
4.71,2.53853,0.0520945,0,2.0094,-0.631589,0,-2.6593,-0.0545708,0
4.72,2.53791,0.0655416,0,2.05136,-0.62308,0,-2.65865,-0.0686576,0
4.73,2.53715,0.078985,0,2.09636,-0.610016,0,-2.65786,-0.0827406,0
4.74,2.53625,0.0924241,0,2.14437,-0.591963,0,-2.65692,-0.0968191,0
4.75,2.53522,0.105858,0,2.19537,-0.568385,0,-2.65583,-0.110892,0
4.76,2.53404,0.119286,0,2.24934,-0.538608,0,-2.6546,-0.124959,0
4.77,2.53273,0.132708,0,2.3062,-0.501768,0,-2.65322,-0.13902,0
4.78,2.53127,0.146122,0,2.36583,-0.456725,0,-2.6517,-0.153072,0
4.79,2.52968,0.159528,0,2.42799,-0.401931,0,-2.65003,-0.167116,0
4.8,2.52794,0.172926,0,2.49216,-0.335199,0,-2.64821,-0.181151,0
4.81,2.52607,0.186313,0,2.55726,-0.253285,0,-2.64625,-0.195176,0
4.82,2.52405,0.199691,0,2.62078,-0.151094,0,-2.64414,-0.20919,0
4.83,2.5219,0.213057,0,2.67624,-0.0201613,0,-2.64188,-0.223192,0
4.84,2.51961,0.226411,0,2.70371,0.15286,0,-2.63948,-0.237182,0
4.85,2.51717,0.239753,0,2.63777,0.363136,0,-2.63693,-0.251159,0
4.86,2.5146,0.253081,0,2.479,0.478556,0,-2.63423,-0.265122,0
4.87,2.51189,0.266396,0,2.33191,0.519116,0,-2.63139,-0.279071,0
4.88,2.50903,0.279696,0,2.20845,0.526247,0,-2.6284,-0.293003,0
4.89,2.50604,0.29298,0,2.10505,0.516785,0,-2.62527,-0.306919,0
4.9,2.50291,0.306248,0,2.01782,0.498173,0,-2.62198,-0.320819,0
4.91,2.49963,0.319499,0,1.94392,0.474193,0,-2.61855,-0.3347,0
4.92,2.49622,0.332732,0,1.88127,0.447002,0,-2.61498,-0.348562,0
4.93,2.49267,0.345946,0,1.82837,0.417935,0,-2.61125,-0.362405,0
4.94,2.48897,0.35914,0,1.78408,0.387883,0,-2.60738,-0.376227,0
4.95,2.48513,0.372315,0,1.74752,0.357476,0,-2.60336,-0.390028,0
4.96,2.48116,0.385468,0,1.71803,0.327182,0,-2.5992,-0.403807,0
4.97,2.47704,0.398599,0,1.69506,0.297368,0,-2.59488,-0.417563,0
4.98,2.47278,0.411708,0,1.6782,0.268337,0,-2.59042,-0.431295,0
4.99,2.46838,0.424793,0,1.66709,0.240349,0,-2.58581,-0.445002,0
5,2.46384,0.437854,0,1.66148,0.213638,0,-2.58105,-0.458685,0
5.01,2.45916,0.45089,0,1.66114,0.188426,0,-2.57615,-0.47234,0
5.02,2.45433,0.4639,0,1.66591,0.16493,0,-2.5711,-0.485969,0
5.03,2.44937,0.476883,0,1.67567,0.143372,0,-2.56589,-0.49957,0
5.04,2.44426,0.489838,0,1.69034,0.123985,0,-2.56054,-0.513141,0
5.05,2.43901,0.502765,0,1.70986,0.107021,0,-2.55505,-0.526683,0
5.06,2.43362,0.515663,0,1.73422,0.0927643,0,-2.5494,-0.540195,0
5.07,2.42809,0.528531,0,1.76344,0.0815359,0,-2.5436,-0.553674,0
5.08,2.42241,0.541367,0,1.79757,0.0737125,0,-2.53766,-0.567122,0
5.09,2.41659,0.554172,0,1.8367,0.0697439,0,-2.53156,-0.580536,0
5.1,2.41063,0.566944,0,1.88094,0.0701798,0,-2.52532,-0.593915,0
5.11,2.40453,0.579683,0,1.93045,0.0757085,0,-2.51893,-0.60726,0
5.12,2.39828,0.592387,0,1.98543,0.0872155,0,-2.51238,-0.620569,0
5.13,2.3919,0.605056,0,2.0461,0.105876,0,-2.50569,-0.63384,0
5.14,2.38536,0.617688,0,2.11269,0.133308,0,-2.49885,-0.647074,0
5.15,2.37869,0.630284,0,2.18538,0.171847,0,-2.49185,-0.660268,0
5.16,2.37187,0.642841,0,2.2641,0.225051,0,-2.48471,-0.673423,0
5.17,2.36491,0.655359,0,2.34796,0.29876,0,-2.47742,-0.686537,0
5.18,2.3578,0.667838,0,2.43314,0.403379,0,-2.46997,-0.69961,0
5.19,2.35055,0.680275,0,2.50387,0.558177,0,-2.46238,-0.712639,0
5.2,2.34315,0.692671,0,2.49406,0.776962,0,-2.45463,-0.725625,0
5.21,2.33562,0.705024,0,2.36877,0.931273,0,-2.44673,-0.738566,0
5.22,2.32793,0.717333,0,2.23239,1.01083,0,-2.43869,-0.751462,0
5.23,2.32011,0.729598,0,2.1087,1.05093,0,-2.43049,-0.76431,0
5.24,2.31213,0.741818,0,1.99953,1.06868,0,-2.42213,-0.777111,0
5.25,2.30402,0.753991,0,1.90354,1.07243,0,-2.41363,-0.789864,0
5.26,2.29575,0.766117,0,1.8192,1.06671,0,-2.40497,-0.802566,0
5.27,2.28734,0.778194,0,1.74522,1.05429,0,-2.39616,-0.815217,0
5.28,2.27879,0.790221,0,1.68058,1.03696,0,-2.3872,-0.827817,0
5.29,2.27009,0.802198,0,1.62448,1.01595,0,-2.37809,-0.840363,0
5.3,2.26124,0.814123,0,1.57631,0.992181,0,-2.36882,-0.852856,0
5.31,2.25225,0.825995,0,1.53559,0.966342,0,-2.3594,-0.865293,0
5.32,2.24311,0.837814,0,1.50194,0.938993,0,-2.34982,-0.877674,0
5.33,2.23382,0.849578,0,1.4751,0.910602,0,-2.34009,-0.889997,0
5.34,2.22439,0.861285,0,1.45487,0.881574,0,-2.33021,-0.902262,0
5.35,2.2148,0.872936,0,1.44109,0.852278,0,-2.32017,-0.914467,0
5.36,2.20508,0.884529,0,1.43371,0.823066,0,-2.30998,-0.926611,0
5.37,2.1952,0.896062,0,1.4327,0.794284,0,-2.29963,-0.938692,0
5.38,2.18517,0.907535,0,1.4381,0.766291,0,-2.28913,-0.950711,0
5.39,2.175,0.918946,0,1.45001,0.739473,0,-2.27847,-0.962665,0
5.4,2.16468,0.930295,0,1.46858,0.714262,0,-2.26766,-0.974554,0
5.41,2.15421,0.94158,0,1.49404,0.691162,0,-2.25669,-0.986375,0
5.42,2.14359,0.952799,0,1.52671,0.670779,0,-2.24557,-0.998128,0
5.43,2.13282,0.963952,0,1.56698,0.653874,0,-2.23429,-1.00981,0
5.44,2.1219,0.975038,0,1.61536,0.641439,0,-2.22285,-1.02142,0
5.45,2.11083,0.986055,0,1.67251,0.634821,0,-2.21126,-1.03297,0
5.46,2.09961,0.997001,0,1.73923,0.635944,0,-2.1995,-1.04443,0
5.47,2.08825,1.00788,0,1.81648,0.647724,0,-2.18759,-1.05583,0
5.48,2.07673,1.01868,0,1.90523,0.674906,0,-2.17553,-1.06714,0
5.49,2.06506,1.02941,0,2.00574,0.725949,0,-2.1633,-1.07838,0
5.5,2.05324,1.04006,0,2.114,0.817444,0,-2.15092,-1.08954,0
5.51,2.04126,1.05064,0,2.20259,0.98039,0,-2.13838,-1.10062,0
5.52,2.02914,1.06113,0,2.17411,1.19417,0,-2.12568,-1.11162,0
5.53,2.01686,1.07155,0,2.07037,1.33894,0,-2.11282,-1.12253,0
5.54,2.00444,1.08189,0,1.95607,1.43156,0,-2.0998,-1.13336,0
5.55,1.99186,1.09215,0,1.84598,1.49272,0,-2.08662,-1.14411,0
5.56,1.97912,1.10232,0,1.74318,1.53337,0,-2.07328,-1.15476,0
5.57,1.96624,1.11241,0,1.64809,1.55957,0,-2.05978,-1.16533,0
5.58,1.9532,1.12241,0,1.56045,1.575,0,-2.04612,-1.17581,0
5.59,1.94001,1.13232,0,1.47987,1.582,0,-2.0323,-1.18619,0
5.6,1.92666,1.14214,0,1.40597,1.58223,0,-2.01832,-1.19648,0
5.61,1.91316,1.15187,0,1.3384,1.57685,0,-2.00418,-1.20667,0
5.62,1.8995,1.16151,0,1.27689,1.56675,0,-1.98987,-1.21677,0
5.63,1.88569,1.17105,0,1.22122,1.55261,0,-1.9754,-1.22677,0
5.64,1.87173,1.1805,0,1.17123,1.53499,0,-1.96077,-1.23666,0
5.65,1.85761,1.18985,0,1.12679,1.51433,0,-1.94598,-1.24646,0
5.66,1.84333,1.1991,0,1.08782,1.49102,0,-1.93103,-1.25615,0
5.67,1.8289,1.20825,0,1.05431,1.46539,0,-1.91591,-1.26573,0
5.68,1.81431,1.21729,0,1.02624,1.43773,0,-1.90063,-1.2752,0
5.69,1.79957,1.22623,0,1.00369,1.40833,0,-1.88518,-1.28457,0
5.7,1.78467,1.23506,0,0.986725,1.37744,0,-1.86957,-1.29382,0
5.71,1.76961,1.24379,0,0.975498,1.34533,0,-1.8538,-1.30296,0
5.72,1.7544,1.2524,0,0.970199,1.31226,0,-1.83786,-1.31199,0
5.73,1.73902,1.26091,0,0.971077,1.27853,0,-1.82176,-1.32089,0
5.74,1.72349,1.26929,0,0.978454,1.24448,0,-1.80549,-1.32968,0
5.75,1.7078,1.27756,0,0.99274,1.21048,0,-1.78905,-1.33835,0
5.76,1.69196,1.28572,0,1.01445,1.17702,0,-1.77245,-1.34689,0
5.77,1.67595,1.29375,0,1.04424,1.1447,0,-1.75569,-1.3553,0
5.78,1.65979,1.30166,0,1.08295,1.11436,0,-1.73875,-1.36359,0
5.79,1.64347,1.30945,0,1.13167,1.08716,0,-1.72165,-1.37174,0
5.8,1.62699,1.3171,0,1.19182,1.06484,0,-1.70439,-1.37976,0
5.81,1.61034,1.32463,0,1.26527,1.05017,0,-1.68696,-1.38765,0
5.82,1.59354,1.33203,0,1.35442,1.04799,0,-1.66936,-1.3954,0
5.83,1.57658,1.33929,0,1.46181,1.06755,0,-1.65159,-1.40301,0
5.84,1.55946,1.34642,0,1.58667,1.12875,0,-1.63365,-1.41048,0
5.85,1.54218,1.35341,0,1.70117,1.27123,0,-1.61555,-1.4178,0
5.86,1.52474,1.36026,0,1.70604,1.47017,0,-1.59728,-1.42498,0
5.87,1.50714,1.36697,0,1.63564,1.62344,0,-1.57884,-1.432,0
5.88,1.48937,1.37353,0,1.54362,1.7337,0,-1.56023,-1.43887,0
5.89,1.47145,1.37994,0,1.44704,1.81439,0,-1.54145,-1.44559,0
5.9,1.45337,1.3862,0,1.35149,1.87412,0,-1.52251,-1.45215,0
5.91,1.43512,1.3923,0,1.25906,1.91815,0,-1.50339,-1.45854,0
5.92,1.41671,1.39825,0,1.17059,1.94986,0,-1.48411,-1.46478,0
5.93,1.39814,1.40404,0,1.0864,1.97152,0,-1.46466,-1.47084,0
5.94,1.37941,1.40967,0,1.00662,1.98476,0,-1.44504,-1.47674,0
5.95,1.36052,1.41514,0,0.931288,1.99078,0,-1.42525,-1.48246,0
5.96,1.34147,1.42043,0,0.860417,1.99049,0,-1.40529,-1.48801,0
5.97,1.32225,1.42555,0,0.794002,1.98459,0,-1.38516,-1.49338,0
5.98,1.30287,1.4305,0,0.732053,1.97365,0,-1.36486,-1.49856,0
5.99,1.28333,1.43528,0,0.674591,1.95813,0,-1.34439,-1.50356,0
6,1.26363,1.43987,0,0.621662,1.93841,0,-1.32375,-1.50837,0
6.01,1.24377,1.44427,0,0.573334,1.91482,0,-1.30294,-1.51299,0
6.02,1.22375,1.44849,0,0.529704,1.88763,0,-1.28197,-1.51741,0
6.03,1.20356,1.45252,0,0.490901,1.85709,0,-1.26082,-1.52163,0
6.04,1.18322,1.45636,0,0.45709,1.82341,0,-1.23951,-1.52565,0
6.05,1.16271,1.45999,0,0.428481,1.78681,0,-1.21803,-1.52945,0
6.06,1.14204,1.46343,0,0.405333,1.74748,0,-1.19637,-1.53305,0
6.07,1.12121,1.46666,0,0.38797,1.70561,0,-1.17455,-1.53643,0
6.08,1.10023,1.46968,0,0.376792,1.66142,0,-1.15257,-1.5396,0
6.09,1.07908,1.47248,0,0.372298,1.61516,0,-1.13041,-1.54254,0
6.1,1.05777,1.47507,0,0.375114,1.56712,0,-1.10809,-1.54525,0
6.11,1.0363,1.47744,0,0.38604,1.51767,0,-1.0856,-1.54773,0
6.12,1.01468,1.47958,0,0.406108,1.46737,0,-1.06295,-1.54997,0
6.13,0.992895,1.48149,0,0.436683,1.41697,0,-1.04013,-1.55197,0
6.14,0.970954,1.48316,0,0.479612,1.36772,0,-1.01715,-1.55372,0
6.15,0.948857,1.4846,0,0.537468,1.3217,0,-0.993998,-1.55523,0
6.16,0.926603,1.48579,0,0.613906,1.28279,0,-0.970686,-1.55648,0
6.17,0.904195,1.48673,0,0.713994,1.25904,0,-0.947212,-1.55747,0
6.18,0.881632,1.48742,0,0.842656,1.2694,0,-0.923576,-1.55819,0
6.19,0.858915,1.48785,0,0.985301,1.3587,0,-0.899779,-1.55864,0
6.2,0.836047,1.48802,0,1.04322,1.53415,0,-0.875823,-1.55881,0
6.21,0.813028,1.48792,0,1.01544,1.69031,0,-0.851709,-1.55871,0
6.22,0.789859,1.48754,0,0.953462,1.81217,0,-0.827438,-1.55831,0
6.23,0.766542,1.48689,0,0.877915,1.90712,0,-0.80301,-1.55763,0
6.24,0.743077,1.48594,0,0.796906,1.98165,0,-0.778429,-1.55664,0
6.25,0.719466,1.48471,0,0.71408,2.04017,0,-0.753695,-1.55535,0
6.26,0.695712,1.48318,0,0.631284,2.08566,0,-0.728811,-1.55375,0
6.27,0.671816,1.48135,0,0.549544,2.12023,0,-0.703777,-1.55183,0
