#Object 1 Info:
#Object: Sun
#   Mass: 1.000000 Solar masses
#   Position: (-0.000003, 0.000000, 0.000000) AU
#   Velocity: (0.000000, -0.000019, 0.000000) AU/year

#Object 2 Info:
#Object: Earth
#   Mass: 0.000003 Solar masses
#   Position: (0.999997, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 6.283166, 0.000000) AU/year

#Object 3 Info:
#Object: Moon
#   Mass: 0.000000 Solar masses
#   Position: (1.002570, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 6.518176, 0.000000) AU/year

# Integration Parameters: 
#    Time Step: 0.010000 years
#    Total Time: 11.200000 years
#    Integrator: Verlet

Time,Sun_x,Sun_y,Sun_z,Earth_x,Earth_y,Earth_z,Moon_x,Moon_y,Moon_z
0,-3.03973e-06,0,0,0.999997,0,0,1.00257,0,0
0.01,-3.03372e-06,-1.90947e-07,0,0.998034,0.0627936,0,0.999632,0.0648744,0
0.02,-3.01575e-06,-3.8114e-07,0,0.992145,0.125356,0,0.991719,0.128128,0
0.03,-2.98587e-06,-5.69828e-07,0,0.982336,0.187442,0,0.980119,0.189385,0
0.04,-2.9442e-06,-7.56267e-07,0,0.968637,0.248799,0,0.965656,0.248991,0
0.05,-2.89091e-06,-9.39721e-07,0,0.951099,0.309176,0,0.948674,0.307521,0
0.06,-2.82621e-06,-1.11947e-06,0,0.929793,0.368322,0,0.929053,0.365603,0
0.07,-2.75035e-06,-1.29479e-06,0,0.904812,0.425997,0,0.906138,0.423674,0
0.08,-2.66364e-06,-1.46501e-06,0,0.87627,0.481973,0,0.878828,0.481512,0
0.09,-2.56642e-06,-1.62944e-06,0,0.844291,0.536043,0,0.846343,0.537773,0
0.1,-2.45907e-06,-1.78745e-06,0,0.808996,0.58801,0,0.809286,0.590867,0
0.11,-2.34201e-06,-1.93839e-06,0,0.770509,0.637675,0,0.768908,0.640213,0
0.12,-2.21571e-06,-2.0817e-06,0,0.728973,0.684836,0,0.726202,0.685921,0
0.13,-2.08067e-06,-2.21678e-06,0,0.684546,0.729302,0,0.681865,0.728426,0
0.14,-1.93743e-06,-2.34313e-06,0,0.637401,0.770885,0,0.636236,0.768498,0
0.15,-1.78654e-06,-2.46022e-06,0,0.587733,0.809409,0,0.588814,0.807025,0
0.16,-1.6286e-06,-2.56762e-06,0,0.535755,0.84472,0,0.538346,0.843933,0
0.17,-1.46424e-06,-2.66488e-06,0,0.481683,0.876694,0,0.484212,0.877989,0
0.18,-1.2941e-06,-2.75164e-06,0,0.425727,0.905219,0,0.426874,0.907937,0
0.19,-1.11886e-06,-2.82754e-06,0,0.368099,0.930188,0,0.367338,0.933082,0
0.2,-9.39207e-07,-2.8923e-06,0,0.309014,0.951506,0,0.306701,0.953293,0
0.21,-7.55853e-07,-2.94565e-06,0,0.248699,0.969082,0,0.245956,0.968908,0
0.22,-5.69519e-07,-2.98739e-06,0,0.187383,0.982836,0,0.185805,0.980793,0
0.23,-3.80939e-07,-3.01736e-06,0,0.125315,0.9927,0,0.126004,0.990194,0
0.24,-1.90859e-07,-3.03543e-06,0,0.0627598,0.998631,0,0.0652382,0.997356,0
0.25,-2.60236e-11,-3.04154e-06,0,-2.64801e-05,1.00062,0,0.00285694,1.00127,0
0.26,1.90807e-07,-3.03567e-06,0,-0.0627964,0.998665,0,-0.0608576,1.00095,0
0.27,3.80888e-07,-3.01783e-06,0,-0.125308,0.99279,0,-0.125187,0.995705,0
0.28,5.69468e-07,-2.98811e-06,0,-0.187326,0.98302,0,-0.189086,0.985178,0
0.29,7.55806e-07,-2.94661e-06,0,-0.248617,0.969393,0,-0.251278,0.969614,0
0.3,9.39166e-07,-2.89351e-06,0,-0.30895,0.951949,0,-0.310827,0.950102,0
0.31,1.11883e-06,-2.82902e-06,0,-0.368081,0.930741,0,-0.367927,0.928036,0
0.32,1.29408e-06,-2.75338e-06,0,-0.425762,0.905849,0,-0.42366,0.9039,0
0.33,1.46425e-06,-2.66691e-06,0,-0.481753,0.877378,0,-0.478769,0.877158,0
0.34,1.62864e-06,-2.56993e-06,0,-0.535832,0.845453,0,-0.533304,0.847043,0
0.35,1.78663e-06,-2.46284e-06,0,-0.587787,0.810207,0,-0.586866,0.812886,0
0.36,1.93758e-06,-2.34605e-06,0,-0.637423,0.77179,0,-0.638609,0.774147,0
0.37,2.08091e-06,-2.22003e-06,0,-0.684559,0.730354,0,-0.687092,0.730862,0
0.38,2.21604e-06,-2.08527e-06,0,-0.729022,0.686047,0,-0.731146,0.68437,0
0.39,2.34246e-06,-1.94231e-06,0,-0.770632,0.639028,0,-0.771057,0.636191,0
0.4,2.45966e-06,-1.7917e-06,0,-0.809212,0.589477,0,-0.807707,0.586921,0
0.41,2.56718e-06,-1.63405e-06,0,-0.844601,0.537593,0,-0.841836,0.536483,0
0.42,2.6646e-06,-1.46996e-06,0,-0.876652,0.483588,0,-0.873864,0.484414,0
0.43,2.75154e-06,-1.3001e-06,0,-0.905237,0.427686,0,-0.903778,0.43003,0
0.44,2.82766e-06,-1.12512e-06,0,-0.930252,0.370117,0,-0.930956,0.372631,0
0.45,2.89265e-06,-9.45708e-07,0,-0.951612,0.311113,0,-0.954019,0.312099,0
0.46,2.94626e-06,-7.62581e-07,0,-0.969249,0.250893,0,-0.971736,0.249684,0
0.47,2.98828e-06,-5.76454e-07,0,-0.983091,0.189678,0,-0.984261,0.186971,0
0.48,3.01856e-06,-3.88059e-07,0,-0.993072,0.127702,0,-0.992381,0.124774,0
0.49,3.03695e-06,-1.98139e-07,0,-0.999144,0.0652073,0,-0.996887,0.0633612,0
0.5,3.04341e-06,-7.43848e-09,0,-1.00127,0.00244552,0,-0.998523,0.00258007,0
0.51,3.03789e-06,1.83291e-07,0,-0.999445,-0.0603249,0,-0.997763,-0.0582878,0
0.52,3.02042e-06,3.73299e-07,0,-0.993672,-0.122842,0,-0.99414,-0.120236,0
0.53,2.99108e-06,5.61839e-07,0,-0.983996,-0.184855,0,-0.986309,-0.183376,0
0.54,2.94997e-06,7.4817e-07,0,-0.970465,-0.246131,0,-0.973298,-0.246645,0
0.55,2.89726e-06,9.31557e-07,0,-0.953134,-0.306442,0,-0.955084,-0.308698,0
0.56,2.83315e-06,1.11128e-06,0,-0.932064,-0.36556,0,-0.932269,-0.368537,0
0.57,2.75789e-06,1.28663e-06,0,-0.907328,-0.423256,0,-0.90571,-0.425604,0
0.58,2.67179e-06,1.45692e-06,0,-0.879014,-0.479302,0,-0.87641,-0.479794,0
0.59,2.57518e-06,1.62148e-06,0,-0.847221,-0.533466,0,-0.8453,-0.531772,0
0.6,2.46843e-06,1.77966e-06,0,-0.812078,-0.585517,0,-0.812194,-0.582836,0
0.61,2.35197e-06,1.93084e-06,0,-0.773742,-0.635244,0,-0.775808,-0.633243,0
0.62,2.22626e-06,2.07442e-06,0,-0.732374,-0.68246,0,-0.735343,-0.682158,0
0.63,2.09179e-06,2.20984e-06,0,-0.68814,-0.726988,0,-0.690677,-0.728538,0
0.64,1.94909e-06,2.33656e-06,0,-0.641212,-0.768663,0,-0.642171,-0.771377,0
0.65,1.79871e-06,2.45408e-06,0,-0.591765,-0.80733,0,-0.590681,-0.809854,0
0.66,1.64126e-06,2.56195e-06,0,-0.539982,-0.842836,0,-0.537496,-0.843714,0
0.67,1.47734e-06,2.65973e-06,0,-0.486054,-0.875032,0,-0.483798,-0.87368,0
0.68,1.30761e-06,2.74704e-06,0,-0.430194,-0.903773,0,-0.429654,-0.901064,0
0.69,1.13274e-06,2.82354e-06,0,-0.372637,-0.928936,0,-0.374108,-0.926396,0
0.7,9.53397e-07,2.88892e-06,0,-0.313621,-0.950428,0,-0.316391,-0.94925,0
0.71,7.70303e-07,2.94292e-06,0,-0.253385,-0.968171,0,-0.256225,-0.968876,0
0.72,5.84176e-07,2.98533e-06,0,-0.192167,-0.982104,0,-0.19371,-0.984368,0
0.73,3.95748e-07,3.01598e-06,0,-0.130204,-0.992185,0,-0.129548,-0.994706,0
0.74,2.05761e-07,3.03475e-06,0,-0.0677217,-0.998378,0,-0.0653193,-0.999463,0
0.75,1.4963e-08,3.04156e-06,0,-0.0049538,-1.00065,0,-0.0023881,-0.999591,0
0.76,-1.75894e-07,3.0364e-06,0,0.0578511,-0.998964,0,0.0591278,-0.996354,0
0.77,-3.66057e-07,3.01926e-06,0,0.120436,-0.993331,0,0.119792,-0.990422,0
0.78,-5.54778e-07,2.99023e-06,0,0.182542,-0.983767,0,0.180269,-0.981856,0
0.79,-7.41312e-07,2.94941e-06,0,0.243916,-0.970315,0,0.241058,-0.970258,0
0.8,-9.24925e-07,2.89696e-06,0,0.304311,-0.953038,0,0.302346,-0.954856,0
0.81,-1.10489e-06,2.83309e-06,0,0.363492,-0.932018,0,0.36366,-0.934579,0
0.82,-1.2805e-06,2.75805e-06,0,0.42124,-0.907344,0,0.423433,-0.908849,0
0.83,-1.45106e-06,2.67214e-06,0,0.477344,-0.879104,0,0.480165,-0.87861,0
0.84,-1.6159e-06,2.57569e-06,0,0.531584,-0.847394,0,0.533584,-0.845166,0
0.85,-1.77436e-06,2.46908e-06,0,0.583737,-0.812329,0,0.58401,-0.809363,0
0.86,-1.92583e-06,2.35273e-06,0,0.63359,-0.774045,0,0.631995,-0.771678,0
0.87,-2.06969e-06,2.2271e-06,0,0.680933,-0.732692,0,0.678279,-0.732129,0
0.88,-2.2054e-06,2.09268e-06,0,0.725572,-0.688445,0,0.723443,-0.690006,0
0.89,-2.3324e-06,1.95001e-06,0,0.76733,-0.641494,0,0.767121,-0.644152,0
0.9,-2.4502e-06,1.79964e-06,0,0.806059,-0.592032,0,0.807916,-0.594105,0
0.91,-2.55833e-06,1.64217e-06,0,0.84162,-0.540248,0,0.844528,-0.540592,0
0.92,-2.65636e-06,1.47822e-06,0,0.873876,-0.486334,0,0.87646,-0.4848,0
0.93,-2.74391e-06,1.30844e-06,0,0.902696,-0.430492,0,0.903819,-0.427774,0
0.94,-2.82063e-06,1.13349e-06,0,0.927961,-0.372935,0,0.927087,-0.370325,0
0.95,-2.88622e-06,9.54072e-07,0,0.949557,-0.313889,0,0.947172,-0.31289,0
0.96,-2.94042e-06,7.70885e-07,0,0.967385,-0.253595,0,0.965127,-0.254896,0
0.97,-2.98301e-06,5.84655e-07,0,0.981377,-0.19231,0,0.980762,-0.195019,0
0.98,-3.01382e-06,3.96117e-07,0,0.99149,-0.130286,0,0.992866,-0.132873,0
0.99,-3.03274e-06,2.06016e-07,0,0.997698,-0.0677614,0,1.00042,-0.068986,0
1,-3.03969e-06,1.5101e-08,0,0.999981,-0.00497643,0,1.00285,-0.00428405,0
1.01,-3.03464e-06,-1.75873e-07,0,0.998333,0.0578321,0,1.00003,0.0601149,0
1.02,-3.0176e-06,-3.66153e-07,0,0.992755,0.120427,0,0.992403,0.123099,0
1.03,-2.98866e-06,-5.54988e-07,0,0.983255,0.182566,0,0.981075,0.183979,0
1.04,-2.94792e-06,-7.41632e-07,0,0.969856,0.243997,0,0.967327,0.243173,0
1.05,-2.89554e-06,-9.25348e-07,0,0.952609,0.304458,0,0.951325,0.301919,0
1.06,-2.83173e-06,-1.10541e-06,0,0.931595,0.363701,0,0.932207,0.360773,0
1.07,-2.75675e-06,-1.28111e-06,0,0.906906,0.421493,0,0.909132,0.419497,0
1.08,-2.67089e-06,-1.45176e-06,0,0.878651,0.47761,0,0.881494,0.477458,0
1.09,-2.57448e-06,-1.61667e-06,0,0.846945,0.531841,0,0.848942,0.533625,0
1.1,-2.46792e-06,-1.77521e-06,0,0.811912,0.583987,0,0.811833,0.586602,0
1.11,-2.35161e-06,-1.92674e-06,0,0.773674,0.633849,0,0.771587,0.635544,0
1.12,-2.22603e-06,-2.07066e-06,0,0.732368,0.681223,0,0.729564,0.68094,0
1.13,-2.09166e-06,-2.20642e-06,0,0.688153,0.725908,0,0.686129,0.723781,0
1.14,-1.94905e-06,-2.33347e-06,0,0.641213,0.767716,0,0.640911,0.764738,0
1.15,-1.79874e-06,-2.45132e-06,0,0.591742,0.806481,0,0.59328,0.803972,0
1.16,-1.64134e-06,-2.55949e-06,0,0.539945,0.842049,0,0.542585,0.84119,0
1.17,-1.47746e-06,-2.65758e-06,0,0.486036,0.874291,0,0.488292,0.875574,0
1.18,-1.30776e-06,-2.74518e-06,0,0.43023,0.903095,0,0.430556,0.905657,0
1.19,-1.1329e-06,-2.82195e-06,0,0.372729,0.928358,0,0.37091,0.930431,0
1.2,-9.53568e-07,-2.8876e-06,0,0.313746,0.949976,0,0.310835,0.950378,0
1.21,-7.70481e-07,-2.94186e-06,0,0.253509,0.967851,0,0.250892,0.966385,0
1.22,-5.84356e-07,-2.98453e-06,0,0.192259,0.981902,0,0.191104,0.979203,0
1.23,-3.95929e-07,-3.01543e-06,0,0.130245,0.992068,0,0.131098,0.989391,0
1.24,-2.0594e-07,-3.03445e-06,0,0.0677225,0.998306,0,0.070114,0.997082,0
1.25,-1.51404e-08,-3.04151e-06,0,0.00495135,1.0006,0,0.00739128,1.00158,0
1.26,1.75719e-07,-3.03658e-06,0,-0.0578197,0.998962,0,-0.0569527,1.0015,0
1.27,3.65886e-07,-3.01969e-06,0,-0.120356,0.993405,0,-0.121604,0.995957,0
1.28,5.54612e-07,-2.9909e-06,0,-0.182427,0.983951,0,-0.185135,0.985196,0
1.29,7.41153e-07,-2.95033e-06,0,-0.243794,0.970627,0,-0.246728,0.970017,0
1.3,9.24775e-07,-2.89815e-06,0,-0.304216,0.953477,0,-0.306057,0.951288,0
1.31,1.10476e-06,-2.83454e-06,0,-0.363452,0.932559,0,-0.363243,0.929904,0
1.32,1.28039e-06,-2.75978e-06,0,-0.421255,0.907948,0,-0.419119,0.906497,0
1.33,1.45097e-06,-2.67415e-06,0,-0.477382,0.87975,0,-0.474804,0.880496,0
1.34,1.61585e-06,-2.57799e-06,0,-0.53161,0.848095,0,-0.530199,0.850565,0
1.35,1.77436e-06,-2.47169e-06,0,-0.583736,0.813116,0,-0.584241,0.816028,0
1.36,1.9259e-06,-2.35565e-06,0,-0.633567,0.774953,0,-0.635769,0.776965,0
1.37,2.06985e-06,-2.23035e-06,0,-0.680916,0.733751,0,-0.683833,0.733973,0
1.38,2.20565e-06,-2.09626e-06,0,-0.725602,0.689662,0,-0.727842,0.688006,0
1.39,2.33278e-06,-1.95393e-06,0,-0.767448,0.642848,0,-0.767764,0.640242,0
1.4,2.45072e-06,-1.80391e-06,0,-0.806277,0.593484,0,-0.804444,0.591657,0
1.41,2.55903e-06,-1.64679e-06,0,-0.841918,0.541769,0,-0.83919,0.541977,0
1.42,2.65726e-06,-1.48319e-06,0,-0.874228,0.487924,0,-0.872191,0.49003,0
1.43,2.74505e-06,-1.31376e-06,0,-0.903087,0.432172,0,-0.902715,0.435158,0
1.44,2.82203e-06,-1.13916e-06,0,-0.928391,0.374736,0,-0.929859,0.377279,0
1.45,2.88791e-06,-9.60075e-07,0,-0.950051,0.315841,0,-0.952682,0.316735,0
1.46,2.94243e-06,-7.77217e-07,0,-0.967992,0.255709,0,-0.970335,0.254461,0
1.47,2.98538e-06,-5.91301e-07,0,-0.982143,0.194561,0,-0.982709,0.191983,0
1.48,3.01659e-06,-4.03059e-07,0,-0.992436,0.132628,0,-0.990854,0.13041,0
1.49,3.03593e-06,-2.13232e-07,0,-0.998814,0.070157,0,-0.996008,0.0696231,0
1.5,3.04333e-06,-2.25666e-08,0,-1.00125,0.0074068,0,-0.998638,0.00883114,0
1.51,3.03876e-06,1.68188e-07,0,-0.999726,-0.0553646,0,-0.998488,-0.052639,0
1.52,3.02224e-06,3.58281e-07,0,-0.994268,-0.117903,0,-0.994942,-0.115105,0
1.53,2.99383e-06,5.46964e-07,0,-0.984903,-0.179961,0,-0.987151,-0.178511,0
1.54,2.95365e-06,7.33497e-07,0,-0.971681,-0.2413,0,-0.974109,-0.242116,0
1.55,2.90185e-06,9.17144e-07,0,-0.954658,-0.301697,0,-0.955551,-0.304201,0
1.56,2.83863e-06,1.09718e-06,0,-0.933886,-0.360927,0,-0.932688,-0.363514,0
1.57,2.76425e-06,1.27291e-06,0,-0.909434,-0.418753,0,-0.906768,-0.420072,0
1.58,2.679e-06,1.44362e-06,0,-0.881389,-0.474939,0,-0.878461,-0.474375,0
1.59,2.5832e-06,1.60866e-06,0,-0.849861,-0.529254,0,-0.847979,-0.527048,0
1.6,2.47724e-06,1.76737e-06,0,-0.814979,-0.581474,0,-0.815049,-0.578704,0
1.61,2.36154e-06,1.91912e-06,0,-0.776891,-0.631387,0,-0.778858,-0.629615,0
1.62,2.23654e-06,2.06333e-06,0,-0.735761,-0.678802,0,-0.73835,-0.679183,0
1.63,2.10275e-06,2.19941e-06,0,-0.691757,-0.723549,0,-0.693242,-0.725844,0
1.64,1.96068e-06,2.32684e-06,0,-0.645041,-0.765464,0,-0.644566,-0.768339,0
1.65,1.81089e-06,2.44511e-06,0,-0.595784,-0.804384,0,-0.593596,-0.80645,0
1.66,1.65397e-06,2.55376e-06,0,-0.54417,-0.840148,0,-0.541242,-0.840492,0
1.67,1.49054e-06,2.65236e-06,0,-0.490397,-0.872608,0,-0.488105,-0.871053,0
1.68,1.32125e-06,2.74051e-06,0,-0.434678,-0.901621,0,-0.434312,-0.899028,0
1.69,1.14675e-06,2.81787e-06,0,-0.377244,-0.927065,0,-0.379037,-0.925148,0
1.7,9.67742e-07,2.88414e-06,0,-0.31834,-0.948842,0,-0.32109,-0.94887,0
1.71,7.84919e-07,2.93905e-06,0,-0.258202,-0.966883,0,-0.260313,-0.96885,0
1.72,5.99004e-07,2.98238e-06,0,-0.197059,-0.981128,0,-0.197477,-0.984071,0
1.73,4.10731e-07,3.01397e-06,0,-0.135143,-0.991524,0,-0.133681,-0.994121,0
1.74,2.20839e-07,3.03369e-06,0,-0.0726855,-0.998029,0,-0.0700169,-0.999118,0
1.75,3.00775e-08,3.04145e-06,0,-0.00992579,-1.00061,0,-0.00739863,-0.999651,0
1.76,-1.60803e-07,3.03723e-06,0,0.0528917,-0.999237,0,0.0537304,-0.996808,0
1.77,-3.51049e-07,3.02104e-06,0,0.115508,-0.993908,0,0.11406,-0.991706,0
1.78,-5.39912e-07,2.99294e-06,0,0.177658,-0.984644,0,0.174875,-0.984095,0
1.79,-7.26647e-07,2.95305e-06,0,0.239089,-0.971497,0,0.236445,-0.972879,0
1.8,-9.10518e-07,2.90152e-06,0,0.299564,-0.954527,0,0.298265,-0.957219,0
1.81,-1.0908e-06,2.83855e-06,0,0.35885,-0.933809,0,0.359493,-0.936613,0
1.82,-1.26678e-06,2.76438e-06,0,0.416725,-0.909425,0,0.418996,-0.910951,0
1.83,-1.43776e-06,2.67932e-06,0,0.472973,-0.881466,0,0.475544,-0.880839,0
1.84,-1.60308e-06,2.58368e-06,0,0.527376,-0.850026,0,0.528577,-0.84766,0
1.85,-1.76207e-06,2.47786e-06,0,0.579709,-0.815214,0,0.578753,-0.812628,0
1.86,-1.91411e-06,2.36227e-06,0,0.629748,-0.77717,0,0.627169,-0.775826,0
1.87,-2.0586e-06,2.23735e-06,0,0.677288,-0.736052,0,0.674333,-0.736587,0
1.88,-2.19497e-06,2.10361e-06,0,0.72214,-0.692034,0,0.720118,-0.694195,0
1.89,-2.32268e-06,1.96157e-06,0,0.764132,-0.645297,0,0.763987,-0.648075,0
1.9,-2.44123e-06,1.81179e-06,0,0.803108,-0.596032,0,0.804936,-0.597882,0
1.91,-2.55014e-06,1.65486e-06,0,0.838929,-0.544431,0,0.841501,-0.544101,0
1.92,-2.64899e-06,1.4914e-06,0,0.871461,-0.490678,0,0.873016,-0.48841,0
1.93,-2.73738e-06,1.32206e-06,0,0.900564,-0.434973,0,0.900202,-0.432085,0
1.94,-2.81497e-06,1.14749e-06,0,0.926112,-0.377534,0,0.923993,-0.375434,0
1.95,-2.88145e-06,9.68398e-07,0,0.947992,-0.318594,0,0.945053,-0.318228,0
1.96,-2.93655e-06,7.85483e-07,0,0.966115,-0.258394,0,0.96369,-0.259921,0
1.97,-2.98007e-06,5.99467e-07,0,0.98041,-0.197184,0,0.979724,-0.199814,0
1.98,-3.01182e-06,4.11084e-07,0,0.990829,-0.135215,0,0.992294,-0.137363,0
1.99,-3.03168e-06,2.21079e-07,0,0.99735,-0.0727297,0,0.999979,-0.072924,0
2,-3.03958e-06,3.02016e-08,0,0.999953,-0.00995882,0,1.00205,-0.00807358,0
2.01,-3.03547e-06,-1.60795e-07,0,0.998623,0.0528637,0,0.999072,0.0558083,0
2.02,-3.01939e-06,-3.51158e-07,0,0.993353,0.115494,0,0.99196,0.118149,0
2.03,-2.99138e-06,-5.40134e-07,0,0.984155,0.177682,0,0.981532,0.178856,0
2.04,-2.95157e-06,-7.26978e-07,0,0.971056,0.239177,0,0.968512,0.238265,0
2.05,-2.9001e-06,-9.10952e-07,0,0.954106,0.29972,0,0.953167,0.297274,0
2.06,-2.83719e-06,-1.09133e-06,0,0.933382,0.359061,0,0.93466,0.356716,0
2.07,-2.76308e-06,-1.2674e-06,0,0.908984,0.416967,0,0.911673,0.41621,0
2.08,-2.67807e-06,-1.43847e-06,0,0.881016,0.473222,0,0.883648,0.474483,0
2.09,-2.58248e-06,-1.60386e-06,0,0.849586,0.527616,0,0.85091,0.530299,0
2.1,-2.47671e-06,-1.76292e-06,0,0.81481,0.579943,0,0.814253,0.58285,0
2.11,-2.36116e-06,-1.91503e-06,0,0.776815,0.629997,0,0.77465,0.63178,0
2.12,-2.23629e-06,-2.05958e-06,0,0.735741,0.677577,0,0.733148,0.677255,0
2.13,-2.1026e-06,-2.196e-06,0,0.691743,0.722482,0,0.690457,0.720255,0
2.14,-1.96062e-06,-2.32376e-06,0,0.645005,0.764517,0,0.645919,0.761946,0
2.15,-1.8109e-06,-2.44235e-06,0,0.595729,0.803518,0,0.598289,0.802118,0
2.16,-1.65403e-06,-2.55131e-06,0,0.544118,0.83934,0,0.54708,0.839798,0
2.17,-1.49065e-06,-2.6502e-06,0,0.490377,0.871855,0,0.492422,0.873984,0
2.18,-1.32138e-06,-2.73865e-06,0,0.434714,0.900943,0,0.434895,0.90377,0
2.19,-1.1469e-06,-2.81629e-06,0,0.377337,0.926496,0,0.375572,0.928546,0
2.2,-9.67905e-07,-2.88283e-06,0,0.318459,0.948411,0,0.315831,0.948447,0
2.21,-7.8509e-07,-2.938e-06,0,0.258305,0.966586,0,0.256556,0.964575,0
2.22,-5.9918e-07,-2.98159e-06,0,0.197119,0.980937,0,0.197357,0.978133,0
2.23,-4.10908e-07,-3.01343e-06,0,0.135158,0.991402,0,0.137248,0.989297,0
2.24,-2.21017e-07,-3.03339e-06,0,0.0726754,0.997949,0,0.0756456,0.997496,0
2.25,-3.02545e-08,-3.04139e-06,0,0.00992264,1.00056,0,0.0124471,1.00196,0
2.26,1.60627e-07,-3.03742e-06,0,-0.0528539,0.999238,0,-0.0520449,1.0018,0
2.27,3.50876e-07,-3.02147e-06,0,-0.115416,0.993997,0,-0.116827,0.996163,0
2.28,5.39742e-07,-2.99362e-06,0,-0.177536,0.984858,0,-0.180183,0.98514,0
2.29,7.26482e-07,-2.95398e-06,0,-0.238976,0.971842,0,-0.241169,0.970068,0
2.3,9.10361e-07,-2.90271e-06,0,-0.29949,0.954987,0,-0.300044,0.952098,0
2.31,1.09066e-06,-2.84e-06,0,-0.358827,0.934354,0,-0.357469,0.931696,0
2.32,1.26665e-06,-2.76611e-06,0,-0.416744,0.910028,0,-0.41408,0.908778,0
2.33,1.43767e-06,-2.68133e-06,0,-0.473005,0.882113,0,-0.470289,0.88284,0
2.34,1.60302e-06,-2.586e-06,0,-0.527387,0.850729,0,-0.52609,0.853031,0
2.35,1.76206e-06,-2.48048e-06,0,-0.579681,0.816015,0,-0.580662,0.818398,0
2.36,1.91416e-06,-2.3652e-06,0,-0.629703,0.778108,0,-0.632286,0.778916,0
2.37,2.05874e-06,-2.24061e-06,0,-0.677264,0.737145,0,-0.679893,0.735906,0
2.38,2.19521e-06,-2.1072e-06,0,-0.722176,0.693273,0,-0.723563,0.690605,0
2.39,2.32304e-06,-1.9655e-06,0,-0.764254,0.646659,0,-0.763772,0.643744,0
2.4,2.44173e-06,-1.81607e-06,0,-0.803321,0.597484,0,-0.801178,0.595673,0
2.41,2.55081e-06,-1.65949e-06,0,-0.839215,0.545946,0,-0.836555,0.546211,0
2.42,2.64986e-06,-1.49638e-06,0,-0.871786,0.492263,0,-0.870273,0.494422,0
2.43,2.73848e-06,-1.32739e-06,0,-0.900916,0.43666,0,-0.901544,0.439289,0
2.44,2.81633e-06,-1.15317e-06,0,-0.926506,0.379359,0,-0.928908,0.380858,0
2.45,2.8831e-06,-9.74419e-07,0,-0.948466,0.320576,0,-0.951395,0.32016,0
2.46,2.93853e-06,-7.91833e-07,0,-0.966712,0.260528,0,-0.968828,0.258402,0
2.47,2.98241e-06,-6.06133e-07,0,-0.981167,0.199445,0,-0.981537,0.196566,0
2.48,3.01455e-06,-4.18049e-07,0,-0.991764,0.137559,0,-0.990204,0.135351,0
2.49,3.03483e-06,-2.28321e-07,0,-0.99845,0.0751167,0,-0.995891,0.0749266,0
2.5,3.04318e-06,-3.76942e-08,0,-1.00119,0.012377,0,-0.999426,0.0143381,0
2.51,3.03956e-06,1.53081e-07,0,-0.999972,-0.0503957,0,-1.00015,-0.0475771,0
2.52,3.02399e-06,3.43253e-07,0,-0.994825,-0.112952,0,-0.996847,-0.110788,0
2.53,2.99652e-06,5.32076e-07,0,-0.985777,-0.175052,0,-0.988721,-0.174554,0
2.54,2.95726e-06,7.18805e-07,0,-0.972867,-0.23646,0,-0.975428,-0.23786,0
2.55,2.90637e-06,9.02708e-07,0,-0.956145,-0.296947,0,-0.957108,-0.29957,0
2.56,2.84405e-06,1.08306e-06,0,-0.935668,-0.356283,0,-0.934519,-0.358684,0
2.57,2.77054e-06,1.25915e-06,0,-0.911502,-0.414236,0,-0.908974,-0.414877,0
2.58,2.68614e-06,1.43029e-06,0,-0.88373,-0.470565,0,-0.881521,-0.469,0
2.59,2.59117e-06,1.5958e-06,0,-0.852465,-0.525031,0,-0.851892,-0.522198,0
2.6,2.486e-06,1.75503e-06,0,-0.817843,-0.577415,0,-0.819173,-0.574719,0
2.61,2.37105e-06,1.90736e-06,0,-0.780011,-0.627512,0,-0.782646,-0.626154,0
2.62,2.24677e-06,2.05218e-06,0,-0.739124,-0.675133,0,-0.741853,-0.675751,0
2.63,2.11365e-06,2.18893e-06,0,-0.695347,-0.720101,0,-0.696683,-0.722373,0
2.64,1.97222e-06,2.31707e-06,0,-0.648843,-0.762253,0,-0.647928,-0.764705,0
2.65,1.82302e-06,2.43608e-06,0,-0.599778,-0.801425,0,-0.597238,-0.802416,0
2.66,1.66664e-06,2.54551e-06,0,-0.548335,-0.83745,0,-0.545677,-0.836382,0
2.67,1.50371e-06,2.64491e-06,0,-0.494717,-0.870172,0,-0.493295,-0.867573,0
2.68,1.33485e-06,2.73391e-06,0,-0.439143,-0.899454,0,-0.439602,-0.896502,0
2.69,1.16074e-06,2.81214e-06,0,-0.381843,-0.925178,0,-0.383961,-0.923189,0
2.7,9.82063e-07,2.87929e-06,0,-0.323052,-0.947249,0,-0.32578,-0.947191,0
2.71,7.99515e-07,2.93511e-06,0,-0.263009,-0.965588,0,-0.264728,-0.967506,0
2.72,6.13818e-07,2.97937e-06,0,-0.201944,-0.980141,0,-0.201447,-0.982706,0
2.73,4.25704e-07,3.01189e-06,0,-0.140079,-0.990853,0,-0.137709,-0.992357,0
2.74,2.35912e-07,3.03255e-06,0,-0.0776477,-0.997672,0,-0.0747002,-0.997307,0
2.75,4.51911e-08,3.04126e-06,0,-0.0148936,-1.00056,0,-0.0127303,-0.998486,0
2.76,-1.45708e-07,3.03799e-06,0,0.0479309,-0.999492,0,0.0483365,-0.99662,0
